run_name,target_x,target_y,target_z,target_yaw,time_s,phase,x,y,z,yaw,pos_error_norm,yaw_error_abs,vx_cmd,vy_cmd,vz_cmd,yaw_rate_cmd
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.419,settling,2.0235040152044435,2.0240927672533724,2.993396238765499,5.142862418518104e-05,0.034300289023537094,5.142862418518104e-05,0.02033216196839066,0.019610616243698663,0.011070735896904098,-6.171434902221725e-05
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.439,settling,1.99547918498969,1.9963065904193522,2.994145278000813,5.56308620371951e-05,0.00826781787266919,5.56308620371951e-05,0.046124658969254,0.045037160651023894,0.00973109573352153,-6.675703444463411e-05
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.459,settling,1.9675592372241828,1.968618584330226,2.9948426598218054,4.7145419048307654e-05,0.04542900501474368,4.7145419048307654e-05,0.07131293601615427,0.06994736340116327,0.008515635958884262,-5.6574502857969183e-05
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.479,settling,1.9400514367412993,1.9413318554736505,2.995450148492953,-1.812235905540546e-05,0.08400287237757556,1.812235905540546e-05,0.09579010125331903,0.09391600182259914,0.007524191687343798,2.174683086648655e-05
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.499,settling,1.913256647159495,1.9147435651088514,2.995914493172864,-0.0001283984931332393,0.12169535865593067,0.0001283984931332393,0.11912246275294813,0.11685323447640825,0.006878012637644147,0.00015407819175988714
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.5190000000000001,settling,1.887463170174554,1.8891383547894336,2.9961852029477574,-0.00029315917834944435,0.15801707225013606,0.00029315917834944435,0.14112618563095608,0.13846130588838373,0.006666569072517569,0.00035179101401933323
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.539,settling,1.8629407115939993,1.8647826809161343,2.9962569066278113,-0.00046102754079964603,0.19256942297929894,0.00046102754079964603,0.16141673186131736,0.15869361529699139,0.0068321395919569445,0.0005532330489595752
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.559,settling,1.8399403631804583,1.841924840012452,2.996172025619196,-0.0006186833177910161,0.22499221526922347,0.0006186833177910161,0.17990991431157546,0.17723683773561408,0.007224386014933046,0.0007424199813492194
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.579,settling,1.8186926433117392,1.820793407073407,2.996004517178685,-0.000736084005132725,0.2549574953215089,0.000736084005132725,0.1963902030431107,0.19395058301997659,0.007658887811485151,0.0008833008061592699
rl_neural_demo_target,2.0,2.0,3.0,0.0,1.599,settling,1.799405439602122,1.8015949320168347,2.9958440882859545,-0.0007993974402558769,0.28217019733628373,0.0007993974402558769,0.21075592143101046,0.20862788359933637,0.007945703656935931,0.0009592769283070522
